DE	136.0	408.0	351-1389	1.0	1.0	29.0	85.2	98.0	14.48	230.4	85.0	19.58	243.6	104.0	10.96	9.0	568.2	3.0	2.43	47.45	0.08350932770151355	2.0	0	cluster_0
ID	31.0	415.0	389-5649	0.0	0.0	0.0	177.3	129.0	30.14	152.8	105.0	12.99	162.9	92.0	7.33	5.1	498.1	2.0	1.38	51.84	0.10407548685003011	0.0	0	cluster_5
MS	59.0	408.0	415-9553	0.0	1.0	27.0	127.4	110.0	21.66	103.3	99.0	8.78	164.2	73.0	7.39	9.1	404.0	3.0	2.46	40.29	0.09972772277227722	0.0	0	cluster_2
MT	184.0	415.0	417-4810	0.0	0.0	0.0	236.4	73.0	40.19	287.3	120.0	24.42	192.0	94.0	8.64	13.8	729.5	4.0	3.73	76.98	0.10552433173406443	1.0	1	cluster_6
WY	124.0	415.0	422-8344	0.0	0.0	0.0	178.3	102.0	30.31	235.0	120.0	19.98	239.7	119.0	10.79	10.9	663.9	1.0	2.94	64.02	0.09643018526886579	3.0	0	cluster_1
AL	146.0	415.0	358-1129	0.0	1.0	32.0	154.0	80.0	26.18	185.5	91.0	15.77	148.2	107.0	6.67	8.2	495.9	4.0	2.21	50.83000000000001	0.102500504133898	3.0	0	cluster_2
ID	148.0	510.0	421-1469	0.0	1.0	14.0	93.6	137.0	15.91	193.8	72.0	16.47	144.9	84.0	6.52	17.5	449.8	5.0	4.73	43.63	0.09699866607381058	1.0	0	cluster_2
OK	125.0	408.0	355-7251	0.0	0.0	0.0	229.3	103.0	38.98	177.4	126.0	15.08	189.3	95.0	8.52	12.0	608.0	8.0	3.24	65.82	0.10825657894736841	1.0	0	cluster_5
ME	108.0	510.0	402-9558	0.0	0.0	0.0	246.2	102.0	41.85	202.4	134.0	17.2	180.1	95.0	8.1	9.4	638.1	5.0	2.54	69.69	0.10921485660554771	1.0	0	cluster_5
MI	134.0	415.0	369-9772	0.0	1.0	41.0	162.0	82.0	27.54	324.7	77.0	27.6	160.1	112.0	7.2	11.9	658.6999999999998	5.0	3.21	65.55	0.09951419462577807	0.0	0	cluster_4
AZ	130.0	415.0	358-1958	0.0	0.0	0.0	183.0	112.0	31.11	72.9	99.0	6.2	181.8	78.0	8.18	9.5	447.2000000000001	19.0	2.57	48.06	0.10746869409660105	0.0	0	cluster_3
IL	71.0	415.0	397-8051	0.0	0.0	0.0	207.0	112.0	35.19	173.8	96.0	14.77	178.4	61.0	8.03	12.1	571.3000000000002	3.0	3.27	61.26	0.1072291265534745	1.0	0	cluster_5
RI	115.0	408.0	360-3525	0.0	0.0	0.0	147.9	109.0	25.14	228.4	117.0	19.41	299.7	90.0	13.49	9.6	685.6	9.0	2.59	60.63	0.08843348891481914	3.0	0	cluster_1
NY	181.0	408.0	340-9200	0.0	0.0	0.0	143.3	91.0	24.36	195.5	58.0	16.62	223.3	95.0	10.05	6.0	568.1	7.0	1.62	52.65	0.09267734553775743	1.0	0	cluster_3
ID	92.0	415.0	333-4594	0.0	1.0	29.0	201.3	130.0	34.22	203.7	115.0	17.31	129.9	113.0	5.85	6.4	541.3	6.0	1.73	59.11	0.10920007389617588	1.0	1	cluster_2
SD	95.0	408.0	406-4840	0.0	1.0	20.0	165.7	78.0	28.17	215.6	94.0	18.33	243.3	91.0	10.95	9.8	634.3999999999999	6.0	2.65	60.1	0.09473518284993697	0.0	0	cluster_4
KY	55.0	415.0	345-4551	0.0	1.0	28.0	105.3	82.0	17.9	197.4	109.0	16.78	187.5	91.0	8.44	8.6	498.8	6.0	2.32	45.44	0.09109863672814755	2.0	0	cluster_2
DC	68.0	415.0	398-2138	1.0	1.0	39.0	142.0	140.0	24.14	241.6	89.0	20.54	302.0	72.0	13.59	11.3	696.9	5.0	3.05	61.31999999999999	0.08798966853207059	1.0	0	cluster_4
NE	149.0	415.0	369-5942	0.0	0.0	0.0	156.0	56.0	26.52	56.0	116.0	4.76	163.3	104.0	7.35	8.9	384.2	8.0	2.4	41.03	0.10679333680374806	0.0	0	cluster_3
AZ	94.0	415.0	366-9015	0.0	0.0	0.0	220.8	111.0	37.54	156.2	67.0	13.28	187.9	89.0	8.46	10.5	575.4	4.0	2.84	62.12000000000001	0.10795968022245397	2.0	0	cluster_5
WI	129.0	415.0	333-8954	0.0	1.0	37.0	205.0	94.0	34.85	165.4	103.0	14.06	185.0	81.0	8.32	11.7	567.1	8.0	3.16	60.39	0.10648915535178981	1.0	0	cluster_2
VA	123.0	408.0	386-7976	0.0	0.0	0.0	154.3	107.0	26.23	183.0	111.0	15.56	54.0	134.0	2.43	10.9	402.2	8.0	2.94	47.16	0.11725509696668324	0.0	0	cluster_5
KY	108.0	408.0	376-4665	0.0	0.0	0.0	73.8	105.0	12.55	143.4	114.0	12.19	170.2	98.0	7.66	10.9	398.3	3.0	2.94	35.34	0.08872709013306554	2.0	0	cluster_3
MD	147.0	408.0	376-4292	0.0	0.0	0.0	274.0	92.0	46.58	231.8	82.0	19.7	283.6	83.0	12.76	6.2	795.6000000000001	1.0	1.67	80.71000000000002	0.10144544997486175	0.0	1	cluster_6
IL	91.0	415.0	373-4483	0.0	0.0	0.0	189.3	100.0	32.18	239.3	107.0	20.34	89.7	89.0	4.04	9.9	528.2	3.0	2.67	59.23	0.11213555471412343	3.0	0	cluster_5
FL	120.0	415.0	380-7321	0.0	0.0	0.0	180.0	80.0	30.6	224.2	82.0	19.06	265.4	91.0	11.94	4.7	674.3	7.0	1.27	62.87	0.09323743141035148	3.0	0	cluster_1
WY	78.0	408.0	384-3902	0.0	0.0	0.0	220.0	95.0	37.4	179.9	121.0	15.29	188.2	109.0	8.47	11.5	599.5999999999998	5.0	3.11	64.27	0.10718812541694465	0.0	0	cluster_5
SD	148.0	408.0	388-4571	0.0	0.0	0.0	185.2	87.0	31.48	170.4	96.0	14.48	165.1	104.0	7.43	9.5	530.2	13.0	2.57	55.96	0.10554507732930969	1.0	0	cluster_5
GA	133.0	510.0	393-3194	0.0	0.0	0.0	227.4	90.0	38.66	73.2	135.0	6.22	114.3	99.0	5.14	4.7	419.6	7.0	1.27	51.29	0.12223546234509056	0.0	0	cluster_5
KS	43.0	415.0	381-9367	0.0	0.0	0.0	27.0	117.0	4.59	160.9	97.0	13.68	279.5	96.0	12.58	10.7	478.1	3.0	2.89	33.74	0.0705710102489019	3.0	0	cluster_3
LA	121.0	408.0	390-8760	0.0	0.0	0.0	181.5	121.0	30.86	218.4	98.0	18.56	161.6	103.0	7.27	8.5	570.0	5.0	2.3	58.99	0.10349122807017544	1.0	0	cluster_5
TN	80.0	415.0	351-7309	1.0	0.0	0.0	276.5	122.0	47.01	195.6	79.0	16.63	210.3	78.0	9.46	7.2	689.6000000000001	3.0	1.94	75.03999999999998	0.10881670533642686	1.0	1	cluster_6
MI	108.0	408.0	341-9890	1.0	0.0	0.0	115.1	114.0	19.57	211.3	70.0	17.96	136.1	85.0	6.12	13.8	476.3	3.0	3.73	47.38	0.09947512072223388	2.0	1	cluster_0
AL	112.0	510.0	339-5659	0.0	0.0	0.0	189.4	83.0	32.2	219.0	89.0	18.62	168.0	116.0	7.56	7.1	583.5	8.0	1.92	60.30000000000001	0.1033419023136247	3.0	0	cluster_5
CT	199.0	415.0	393-6733	0.0	1.0	34.0	230.6	121.0	39.2	219.4	99.0	18.65	299.3	94.0	13.47	8.0	757.3	2.0	2.16	73.48	0.0970289185263436	0.0	0	cluster_4
OR	129.0	408.0	382-1104	0.0	0.0	0.0	98.0	99.0	16.66	240.7	62.0	20.46	254.8	123.0	11.47	10.5	604.0	4.0	2.84	51.43000000000001	0.08514900662251657	0.0	0	cluster_1
VT	116.0	415.0	408-4911	0.0	0.0	0.0	129.4	84.0	22.0	157.3	89.0	13.37	215.5	77.0	9.7	13.3	515.5	3.0	3.59	48.66	0.09439379243452958	0.0	0	cluster_3
OH	146.0	408.0	391-8554	0.0	1.0	31.0	202.5	91.0	34.43	241.4	108.0	20.52	169.6	77.0	7.63	7.8	621.3	2.0	2.11	64.69000000000001	0.10412039272493162	1.0	0	cluster_4
WV	93.0	415.0	384-5343	0.0	0.0	0.0	141.7	95.0	24.09	221.0	100.0	18.79	227.1	71.0	10.22	10.2	600.0	3.0	2.75	55.85	0.09308333333333334	0.0	0	cluster_1
AR	109.0	510.0	374-5530	0.0	0.0	0.0	175.4	125.0	29.82	250.7	87.0	21.31	289.3	74.0	13.02	9.8	725.2	9.0	2.65	66.8	0.09211252068394925	1.0	0	cluster_1
NY	94.0	415.0	363-1123	0.0	0.0	0.0	190.4	91.0	32.37	92.0	107.0	7.82	224.8	108.0	10.12	13.6	520.8	17.0	3.67	53.98	0.10364823348694317	2.0	0	cluster_3
MA	96.0	415.0	359-9369	0.0	0.0	0.0	173.9	111.0	29.56	287.4	105.0	24.43	204.8	91.0	9.22	9.1	675.1999999999998	7.0	2.46	65.66999999999999	0.0972600710900474	1.0	0	cluster_1
KY	135.0	510.0	414-2663	0.0	0.0	0.0	144.1	115.0	24.5	249.8	68.0	21.23	211.4	82.0	9.51	13.6	618.9	3.0	3.67	58.91	0.0951850056551947	1.0	0	cluster_1
OH	125.0	408.0	411-5748	0.0	0.0	0.0	106.1	95.0	18.04	157.6	113.0	13.4	192.5	69.0	8.66	8.1	464.3	3.0	2.19	42.28999999999999	0.09108335128149901	1.0	0	cluster_3
DE	90.0	415.0	354-9068	0.0	0.0	0.0	198.5	124.0	33.75	266.6	100.0	22.66	243.3	80.0	10.95	8.0	716.4000000000002	7.0	2.16	69.52	0.09704075935231711	2.0	0	cluster_1
DE	64.0	415.0	402-3599	0.0	1.0	27.0	201.3	101.0	34.22	143.8	89.0	12.22	150.2	127.0	6.76	12.3	507.6	3.0	3.32	56.52	0.11134751773049646	1.0	0	cluster_2
CT	144.0	510.0	416-9021	1.0	1.0	35.0	174.8	127.0	29.72	219.6	93.0	18.67	255.8	90.0	11.51	12.8	663.0	3.0	3.46	63.36	0.0955656108597285	0.0	0	cluster_0
CO	130.0	408.0	349-3005	0.0	0.0	0.0	271.8	129.0	46.21	237.2	128.0	20.16	210.1	91.0	9.45	8.7	727.8000000000002	2.0	2.35	78.17	0.10740588073646604	4.0	1	cluster_6
OK	155.0	415.0	328-1206	0.0	1.0	23.0	243.9	112.0	41.46	133.0	106.0	11.31	213.7	123.0	9.62	13.4	603.9999999999999	11.0	3.62	66.01	0.10928807947019871	2.0	0	cluster_4
KS	93.0	415.0	418-3135	0.0	0.0	0.0	266.0	120.0	45.22	130.1	84.0	11.06	165.8	63.0	7.46	13.1	575.0000000000001	6.0	3.54	67.28	0.1170086956521739	3.0	0	cluster_5
CA	113.0	415.0	370-2892	0.0	0.0	0.0	187.6	97.0	31.89	208.2	118.0	17.7	158.9	101.0	7.15	8.7	563.4	6.0	2.35	59.09	0.10488107916222933	2.0	0	cluster_5
CA	120.0	510.0	339-7602	0.0	0.0	0.0	134.8	94.0	22.92	204.1	106.0	17.35	238.4	109.0	10.73	6.7	584.0	8.0	1.81	52.81	0.09042808219178082	1.0	0	cluster_1
WY	54.0	408.0	405-7850	0.0	1.0	39.0	143.9	73.0	24.46	210.3	117.0	17.88	129.2	117.0	5.81	12.5	495.9	8.0	3.38	51.53000000000001	0.10391207904819522	2.0	0	cluster_2
VT	146.0	510.0	355-4842	1.0	0.0	0.0	204.4	135.0	34.75	219.1	90.0	18.62	222.7	114.0	10.02	10.5	656.7	6.0	2.84	66.23	0.10085274859144205	3.0	0	cluster_0
WY	107.0	510.0	411-5740	0.0	1.0	31.0	160.3	45.0	27.25	221.5	70.0	18.83	261.6	109.0	11.77	5.6	649.0000000000001	1.0	1.51	59.35999999999999	0.09146379044684126	1.0	0	cluster_4
CT	155.0	510.0	380-7277	0.0	0.0	0.0	165.4	108.0	28.12	183.7	103.0	15.61	80.2	108.0	3.61	8.9	438.2	4.0	2.4	49.74	0.11350981287083524	3.0	0	cluster_5
KS	67.0	510.0	366-4426	0.0	0.0	0.0	129.0	78.0	21.93	188.0	116.0	15.98	235.0	102.0	10.58	11.2	563.2	3.0	3.02	51.51	0.09145951704545453	2.0	0	cluster_3
MD	136.0	415.0	375-1476	0.0	0.0	0.0	250.2	121.0	42.53	267.1	118.0	22.7	151.0	114.0	6.8	13.0	681.3	2.0	3.51	75.54	0.11087626596213124	1.0	1	cluster_6
CO	110.0	510.0	345-8350	0.0	0.0	0.0	131.9	93.0	22.42	272.7	106.0	23.18	192.8	105.0	8.68	7.1	604.5000000000001	4.0	1.92	56.2	0.09296939619520263	1.0	0	cluster_1
WI	123.0	415.0	371-8452	0.0	0.0	0.0	172.2	92.0	29.27	162.6	76.0	13.82	250.3	101.0	11.26	8.7	593.8	4.0	2.35	56.7	0.09548669585719098	1.0	0	cluster_1
WA	171.0	408.0	419-1863	0.0	0.0	0.0	270.5	69.0	45.99	230.0	112.0	19.55	136.0	111.0	6.12	9.6	646.1	5.0	2.59	74.25000000000001	0.11492029097662902	1.0	1	cluster_6
AK	110.0	415.0	394-4548	0.0	0.0	0.0	148.4	95.0	25.23	193.8	98.0	16.47	206.0	106.0	9.27	6.9	555.1	6.0	1.86	52.83	0.09517204107368041	0.0	0	cluster_3
MS	130.0	510.0	402-5509	0.0	1.0	26.0	257.2	108.0	43.72	224.3	122.0	19.07	204.0	118.0	9.18	12.6	698.1	4.0	3.4	75.37	0.10796447500358115	1.0	0	cluster_4
WI	85.0	415.0	360-4320	0.0	0.0	0.0	102.0	95.0	17.34	270.2	139.0	22.97	148.2	105.0	6.67	10.7	531.1	3.0	2.89	49.87000000000001	0.09389945396347206	1.0	0	cluster_3
TX	50.0	408.0	330-6436	0.0	1.0	31.0	302.7	93.0	51.46	240.5	119.0	20.44	193.9	103.0	8.73	13.6	750.7	14.0	3.67	84.30000000000003	0.1122951911549221	3.0	0	cluster_4
WY	160.0	408.0	338-7232	0.0	0.0	0.0	82.7	116.0	14.06	194.6	95.0	16.54	159.0	54.0	7.15	10.9	447.2	9.0	2.94	40.69	0.09098837209302325	0.0	0	cluster_3
PA	92.0	408.0	339-9631	0.0	1.0	28.0	151.1	90.0	25.69	194.8	79.0	16.56	239.2	114.0	10.76	10.0	595.0999999999998	3.0	2.7	55.71	0.09361451856830788	1.0	0	cluster_2
IA	197.0	415.0	376-2922	0.0	0.0	0.0	233.9	96.0	39.76	218.9	111.0	18.61	182.9	109.0	8.23	9.5	645.2	3.0	2.57	69.16999999999999	0.10720706757594542	0.0	0	cluster_5
CA	137.0	415.0	415-3689	0.0	1.0	22.0	189.6	42.0	32.23	179.0	137.0	15.22	179.6	126.0	8.08	11.4	559.6	5.0	3.08	58.60999999999999	0.10473552537526803	2.0	0	cluster_2
NC	115.0	415.0	337-2442	1.0	0.0	0.0	180.0	119.0	30.6	198.8	126.0	16.9	217.1	70.0	9.77	12.4	608.3	3.0	3.35	60.62	0.0996547756041427	1.0	0	cluster_0
OH	66.0	415.0	408-6305	0.0	0.0	0.0	170.5	103.0	28.99	254.3	77.0	21.62	197.3	138.0	8.88	10.5	632.6	2.0	2.84	62.33	0.09852987669933606	2.0	0	cluster_1
SC	138.0	510.0	370-9533	0.0	1.0	21.0	19.5	149.0	3.32	140.9	109.0	11.98	179.7	111.0	8.09	7.9	348.0	1.0	2.13	25.52	0.07333333333333333	0.0	0	cluster_3
NM	105.0	415.0	362-7870	0.0	0.0	0.0	193.7	108.0	32.93	183.2	124.0	15.57	293.7	72.0	13.22	10.8	681.3999999999999	5.0	2.92	64.64	0.09486351628999122	1.0	0	cluster_1
ME	75.0	408.0	343-1965	1.0	0.0	0.0	211.3	61.0	35.92	105.6	119.0	8.98	175.9	63.0	7.92	9.7	502.5	4.0	2.62	55.44000000000001	0.11032835820895524	4.0	1	cluster_0
WA	152.0	510.0	337-4403	0.0	0.0	0.0	161.4	84.0	27.44	163.6	88.0	13.91	153.2	121.0	6.89	11.8	490.0	5.0	3.19	51.43	0.10495918367346939	1.0	0	cluster_3
OH	75.0	415.0	340-9803	0.0	0.0	0.0	150.6	99.0	25.6	301.5	83.0	25.63	158.7	104.0	7.14	8.1	618.9	5.0	2.19	60.56	0.09785102601389563	0.0	0	cluster_1
AR	80.0	415.0	340-4953	0.0	0.0	0.0	124.3	100.0	21.13	173.0	107.0	14.71	253.2	62.0	11.39	7.9	558.4	9.0	2.13	49.36000000000001	0.08839541547277939	1.0	0	cluster_3
MS	190.0	415.0	394-5753	1.0	0.0	0.0	111.9	55.0	19.02	223.0	124.0	18.96	243.2	81.0	10.94	10.0	588.0999999999998	7.0	2.7	51.62000000000001	0.0877741880632546	3.0	0	cluster_0
IN	88.0	415.0	354-7201	0.0	0.0	0.0	183.5	93.0	31.2	170.5	80.0	14.49	193.8	88.0	8.72	8.3	556.0999999999998	5.0	2.24	56.65	0.10187016723610864	3.0	0	cluster_5
AR	86.0	408.0	329-8115	0.0	1.0	16.0	145.7	88.0	24.77	191.0	129.0	16.24	215.5	82.0	9.7	11.3	563.5	7.0	3.05	53.75999999999999	0.09540372670807452	0.0	0	cluster_2
NC	80.0	415.0	420-8435	1.0	0.0	0.0	189.1	122.0	32.15	223.2	92.0	18.97	269.0	116.0	12.11	13.9	695.1999999999998	3.0	3.75	66.97999999999999	0.0963463751438435	2.0	1	cluster_0
VT	107.0	510.0	382-1399	0.0	0.0	0.0	189.7	76.0	32.25	156.1	65.0	13.27	244.0	91.0	10.98	8.3	598.0999999999998	3.0	2.24	58.74	0.09821100150476512	5.0	0	cluster_1
OR	69.0	415.0	401-8377	0.0	0.0	0.0	167.5	76.0	28.48	242.1	92.0	20.58	101.2	103.0	4.55	11.4	522.2	4.0	3.08	56.69	0.10855993872079661	2.0	0	cluster_5
ME	57.0	415.0	377-3139	0.0	0.0	0.0	221.1	101.0	37.59	236.7	65.0	20.12	252.3	137.0	11.35	9.5	719.5999999999998	1.0	2.57	71.63	0.09954141189549752	0.0	0	cluster_1
NY	91.0	510.0	394-8256	0.0	0.0	0.0	109.8	100.0	18.67	189.6	104.0	16.12	206.7	85.0	9.3	11.1	517.1999999999998	3.0	3.0	47.09	0.09104795050270692	1.0	0	cluster_3
NJ	74.0	415.0	389-4083	0.0	0.0	0.0	230.9	93.0	39.25	223.0	78.0	18.96	157.8	101.0	7.1	9.7	621.4000000000002	2.0	2.62	67.93	0.1093176697779208	3.0	0	cluster_5
VT	57.0	415.0	368-9507	0.0	0.0	0.0	169.6	96.0	28.83	234.7	112.0	19.95	285.4	83.0	12.84	11.2	700.9	4.0	3.02	64.64	0.0922242830646312	0.0	0	cluster_1
FL	31.0	510.0	402-3634	0.0	0.0	0.0	165.4	84.0	28.12	203.7	107.0	17.31	201.7	65.0	9.08	8.2	579.0	1.0	2.21	56.72	0.09796200345423144	1.0	0	cluster_1
KS	143.0	408.0	407-2081	0.0	1.0	24.0	186.6	69.0	31.72	222.0	116.0	18.87	234.9	138.0	10.57	11.6	655.1	5.0	3.13	64.29	0.09813768890245765	1.0	0	cluster_4
WA	118.0	510.0	422-2571	0.0	0.0	0.0	113.0	80.0	19.21	150.1	87.0	12.76	204.3	115.0	9.19	10.8	478.2000000000001	4.0	2.92	44.08	0.0921790046005855	2.0	0	cluster_3
FL	91.0	510.0	379-5592	0.0	0.0	0.0	203.1	106.0	34.53	210.1	113.0	17.86	195.6	129.0	8.8	12.0	620.8	3.0	3.24	64.42999999999999	0.10378543814432989	3.0	0	cluster_1
AR	33.0	408.0	371-9602	0.0	0.0	0.0	251.9	81.0	42.82	194.6	96.0	16.54	211.2	87.0	9.5	8.4	666.1	3.0	2.27	71.13	0.1067857679027173	2.0	0	cluster_5
MD	52.0	415.0	352-1798	0.0	0.0	0.0	209.8	114.0	35.67	171.3	82.0	14.56	154.6	119.0	6.96	9.9	545.6	9.0	2.67	59.86000000000001	0.10971407624633432	4.0	0	cluster_5
IA	62.0	415.0	366-9238	0.0	0.0	0.0	120.7	70.0	20.52	307.2	76.0	26.11	203.0	99.0	9.14	13.1	644.0	6.0	3.54	59.31	0.09209627329192548	4.0	0	cluster_1
AZ	97.0	408.0	349-7282	0.0	1.0	25.0	141.0	101.0	23.97	212.0	85.0	18.02	175.2	138.0	7.88	4.9	533.1	2.0	1.32	51.19	0.09602326017632713	3.0	0	cluster_2
HI	98.0	408.0	381-8593	0.0	1.0	30.0	110.3	71.0	18.75	182.4	108.0	15.5	183.8	88.0	8.27	11.0	487.5	8.0	2.97	45.49	0.09331282051282051	2.0	0	cluster_2
MT	73.0	408.0	394-9942	0.0	1.0	26.0	131.2	98.0	22.3	106.5	97.0	9.05	221.7	96.0	9.98	10.2	469.6	6.0	2.75	44.08	0.0938671209540034	2.0	0	cluster_2
MI	135.0	415.0	393-2524	0.0	0.0	0.0	239.9	91.0	40.78	177.1	104.0	15.05	217.2	118.0	9.77	5.9	640.1	3.0	1.59	67.19	0.10496797375410091	2.0	0	cluster_5
CT	37.0	408.0	347-7675	0.0	0.0	0.0	134.9	98.0	22.93	248.4	130.0	21.11	236.2	113.0	10.63	14.7	634.2	2.0	3.97	58.64	0.09246294544307788	3.0	0	cluster_1
TN	95.0	510.0	365-7784	0.0	0.0	0.0	174.0	57.0	29.58	281.1	118.0	23.89	197.2	94.0	8.87	9.7	662.0	2.0	2.62	64.96	0.09812688821752265	0.0	0	cluster_1
AR	89.0	415.0	365-4728	0.0	1.0	25.0	215.1	140.0	36.57	197.4	69.0	16.78	162.1	117.0	7.29	10.6	585.2	10.0	2.86	63.5	0.10850991114149008	1.0	0	cluster_4
RI	83.0	510.0	357-2294	0.0	0.0	0.0	259.7	106.0	44.15	152.7	116.0	12.98	224.7	92.0	10.11	10.2	647.3	2.0	2.75	69.99	0.10812606210412483	0.0	0	cluster_5
NM	103.0	415.0	417-6330	0.0	0.0	0.0	173.5	83.0	29.5	244.3	65.0	20.77	221.6	66.0	9.97	9.7	649.1	2.0	2.62	62.85999999999999	0.09684178092743798	3.0	0	cluster_1
MN	124.0	510.0	410-7383	0.0	0.0	0.0	157.5	70.0	26.78	130.7	79.0	11.11	193.4	98.0	8.7	9.6	491.2000000000001	4.0	2.59	49.18000000000001	0.10012214983713354	3.0	0	cluster_3
NM	113.0	510.0	366-9211	0.0	0.0	0.0	150.1	120.0	25.52	200.1	85.0	17.01	266.7	105.0	12.0	11.0	627.9	3.0	2.97	57.5	0.09157509157509158	2.0	0	cluster_1
VT	80.0	415.0	342-7514	0.0	0.0	0.0	160.6	103.0	27.3	237.0	109.0	20.15	245.1	88.0	11.03	10.7	653.4000000000002	1.0	2.89	61.37000000000001	0.09392408937863482	1.0	0	cluster_1
GA	72.0	415.0	362-1407	0.0	1.0	37.0	220.0	80.0	37.4	217.3	102.0	18.47	152.8	71.0	6.88	14.7	604.8000000000002	6.0	3.97	66.72	0.11031746031746029	3.0	0	cluster_4
WY	41.0	510.0	381-2413	0.0	0.0	0.0	223.8	67.0	38.05	244.8	74.0	20.81	223.8	156.0	10.07	12.3	704.7	5.0	3.32	72.25	0.10252589754505463	3.0	0	cluster_1
TN	1.0	415.0	335-5591	0.0	0.0	0.0	196.1	107.0	33.34	296.5	82.0	25.2	211.5	91.0	9.52	7.0	711.1	2.0	1.89	69.95	0.09836872451132049	1.0	0	cluster_1
MA	129.0	510.0	408-2712	1.0	0.0	0.0	192.9	131.0	32.79	185.5	101.0	15.77	205.2	130.0	9.23	10.9	594.4999999999999	4.0	2.94	60.73	0.10215306980656015	1.0	0	cluster_0
RI	112.0	510.0	341-3464	0.0	0.0	0.0	194.4	101.0	33.05	190.3	82.0	16.18	183.4	107.0	8.25	11.4	579.5	2.0	3.08	60.56	0.10450388265746334	0.0	0	cluster_5
MT	169.0	415.0	361-9621	0.0	0.0	0.0	100.8	112.0	17.14	230.0	69.0	19.55	193.6	95.0	8.71	9.5	533.9	2.0	2.57	47.97	0.08984828619591684	0.0	0	cluster_3
UT	108.0	415.0	355-9356	0.0	0.0	0.0	210.6	117.0	35.8	164.2	103.0	13.96	201.4	68.0	9.06	9.4	585.5999999999998	5.0	2.54	61.36	0.10478142076502736	0.0	0	cluster_5
NH	97.0	408.0	328-9267	0.0	1.0	32.0	90.0	87.0	15.3	276.3	113.0	23.49	185.2	107.0	8.33	8.6	560.1	6.0	2.32	49.44	0.08826995179432244	2.0	1	cluster_2
SD	113.0	415.0	406-4560	1.0	0.0	0.0	204.3	82.0	34.73	188.8	115.0	16.05	139.4	97.0	6.27	9.2	541.7	7.0	2.48	59.53	0.10989477570611039	1.0	0	cluster_0
NJ	84.0	415.0	412-3898	0.0	0.0	0.0	190.2	102.0	32.33	197.7	141.0	16.8	247.5	102.0	11.14	9.8	645.1999999999998	6.0	2.65	62.92	0.09752014879107257	2.0	0	cluster_1
OR	80.0	415.0	391-8087	0.0	0.0	0.0	161.1	99.0	27.39	198.8	81.0	16.9	228.4	116.0	10.28	10.6	598.9	4.0	2.86	57.43	0.09589246952746702	1.0	0	cluster_1
AK	58.0	510.0	364-1134	0.0	0.0	0.0	131.9	96.0	22.42	167.6	107.0	14.25	205.9	106.0	9.27	14.7	520.1	5.0	3.97	49.91	0.09596231493943472	3.0	0	cluster_3
OR	77.0	510.0	409-8814	0.0	0.0	0.0	233.8	104.0	39.75	266.5	94.0	22.65	212.7	104.0	9.57	7.6	720.6	3.0	2.05	74.02	0.10271995559256175	2.0	0	cluster_1
AR	63.0	510.0	330-5168	0.0	1.0	49.0	214.9	86.0	36.53	198.2	89.0	16.85	170.8	139.0	7.69	8.2	592.1000000000001	5.0	2.21	63.28	0.10687383887856779	0.0	0	cluster_4
NV	96.0	408.0	375-6911	0.0	0.0	0.0	197.7	68.0	33.61	250.5	53.0	21.29	181.2	67.0	8.15	10.5	639.9	3.0	2.84	65.89	0.10296921393967808	3.0	0	cluster_1
CA	158.0	510.0	379-5503	0.0	0.0	0.0	155.9	123.0	26.5	224.2	112.0	19.06	221.0	116.0	9.95	8.6	609.7	8.0	2.32	57.83000000000001	0.09484992619320978	2.0	0	cluster_1
ND	12.0	510.0	379-5211	1.0	0.0	0.0	216.7	117.0	36.84	116.5	126.0	9.9	220.0	110.0	9.9	9.8	563.0	4.0	2.65	59.29	0.10531083481349911	2.0	0	cluster_0
ID	169.0	415.0	399-9239	0.0	0.0	0.0	235.7	79.0	40.07	136.9	85.0	11.64	220.9	97.0	9.94	13.3	606.8	10.0	3.59	65.24	0.10751483190507581	1.0	0	cluster_5
NJ	57.0	510.0	330-2635	1.0	0.0	0.0	115.0	65.0	19.55	122.3	96.0	10.4	245.0	75.0	11.03	6.4	488.7	1.0	1.73	42.71	0.08739512993656641	0.0	1	cluster_0
DC	99.0	415.0	402-5076	0.0	1.0	31.0	244.1	71.0	41.5	203.4	58.0	17.29	234.0	115.0	10.53	7.7	689.2	4.0	2.08	71.39999999999998	0.10359837492745208	3.0	0	cluster_4
NM	104.0	415.0	356-7217	0.0	0.0	0.0	164.2	109.0	27.91	155.4	90.0	13.21	168.9	117.0	7.6	10.7	499.2	8.0	2.89	51.61000000000001	0.10338541666666669	1.0	0	cluster_3
OR	25.0	408.0	422-5874	0.0	0.0	0.0	178.8	90.0	30.4	141.2	72.0	12.0	203.0	99.0	9.14	8.4	531.4	5.0	2.27	53.81	0.10126082047421905	2.0	0	cluster_3
UT	83.0	510.0	386-6114	0.0	0.0	0.0	208.9	71.0	35.51	214.8	92.0	18.26	247.9	108.0	11.16	13.0	684.6	5.0	3.51	68.44	0.0999707858603564	1.0	0	cluster_1
IA	1.0	408.0	331-2144	0.0	1.0	26.0	208.0	115.0	35.36	185.0	113.0	15.73	177.7	144.0	8.0	8.1	578.8000000000002	9.0	2.19	61.28	0.10587422252937108	1.0	0	cluster_2
